recording_id,time,flex0,flex1,flex2,flex3,flex4,accX,accY,accZ,gyroX,gyroY,gyroZ,label
0,2400,862,862,814,874,935,-0.622,0.438,-0.656,-34.786,-21.840,10.450,Bye
0,2404,863,864,827,873,928,-0.617,0.428,-0.654,-35.252,-19.710,10.618,Bye
0,2408,863,857,816,874,939,-0.620,0.427,-0.653,-35.382,-17.595,10.832,Bye
0,2412,857,873,815,872,935,-0.622,0.434,-0.649,-35.298,-15.641,11.618,Bye
0,2416,862,863,829,870,939,-0.623,0.428,-0.656,-35.382,-13.580,13.038,Bye
0,2420,853,856,816,875,936,-0.628,0.427,-0.658,-35.084,-11.351,14.992,Bye
0,2424,850,843,788,868,912,-0.629,0.422,-0.665,-34.664,-9.313,16.466,Bye
0,2428,863,864,822,870,944,-0.626,0.421,-0.668,-34.908,-7.588,18.061,Bye
0,2432,864,863,816,869,927,-0.633,0.414,-0.670,-35.550,-5.855,18.817,Bye
0,2436,865,863,819,871,934,-0.639,0.424,-0.668,-36.336,-4.321,18.885,Bye
0,2440,861,863,816,869,929,-0.638,0.416,-0.667,-37.412,-3.389,18.107,Bye
0,2444,860,858,820,873,937,-0.639,0.415,-0.664,-38.779,-3.015,17.328,Bye
0,2448,866,867,822,876,929,-0.646,0.412,-0.656,-40.427,-3.031,16.298,Bye
0,2452,864,860,827,876,930,-0.644,0.407,-0.667,-42.344,-3.725,15.412,Bye
0,2456,855,865,818,870,929,-0.644,0.408,-0.654,-43.733,-4.779,14.336,Bye
0,2460,866,867,816,867,933,-0.654,0.401,-0.658,-44.901,-6.023,13.153,Bye
0,2464,868,862,822,874,935,-0.647,0.393,-0.656,-46.206,-7.107,12.107,Bye
0,2468,862,870,820,874,934,-0.650,0.392,-0.666,-46.863,-7.313,11.634,Bye
0,2472,869,859,817,874,931,-0.646,0.394,-0.668,-47.015,-7.206,11.443,Bye
0,2476,854,867,820,873,930,-0.643,0.382,-0.685,-46.939,-5.763,10.901,Bye
0,2480,866,869,822,871,935,-0.645,0.383,-0.679,-46.832,-3.885,10.649,Bye
0,2484,859,859,815,866,940,-0.643,0.383,-0.684,-46.298,-1.855,10.458,Bye
0,2488,859,862,817,869,938,-0.642,0.378,-0.683,-45.282,0.130,9.977,Bye
0,2492,867,865,819,878,931,-0.646,0.376,-0.684,-43.931,2.802,10.229,Bye
0,2496,862,862,822,877,931,-0.648,0.370,-0.698,-42.176,5.061,10.710,Bye
0,2500,863,862,822,869,934,-0.646,0.365,-0.689,-39.962,7.069,10.954,Bye
0,2504,861,860,829,869,941,-0.652,0.371,-0.693,-37.840,8.656,11.321,Bye
0,2508,865,866,818,874,930,-0.653,0.364,-0.688,-35.954,9.443,11.275,Bye
0,2512,869,871,814,875,937,-0.657,0.364,-0.678,-33.832,9.618,11.244,Bye
0,2516,854,863,819,870,930,-0.659,0.363,-0.668,-32.313,8.885,10.985,Bye
0,2520,861,859,825,867,929,-0.653,0.359,-0.667,-30.626,7.832,11.229,Bye
0,2524,863,863,818,873,938,-0.657,0.355,-0.663,-28.702,6.122,11.496,Bye
0,2528,843,839,797,867,933,-0.651,0.350,-0.660,-26.779,4.198,11.771,Bye
0,2532,869,863,817,869,937,-0.651,0.344,-0.655,-24.771,2.573,12.611,Bye
0,2536,865,857,810,869,934,-0.643,0.346,-0.649,-22.809,1.252,13.412,Bye
0,2540,862,858,829,875,933,-0.645,0.347,-0.644,-20.443,0.053,13.420,Bye
0,2544,852,863,820,879,935,-0.631,0.341,-0.646,-18.130,-0.580,13.664,Bye
0,2548,861,862,820,871,926,-0.620,0.341,-0.643,-15.954,-0.374,13.649,Bye
0,2552,864,864,816,873,931,-0.619,0.333,-0.633,-13.603,0.435,13.885,Bye
0,2556,857,871,816,873,933,-0.609,0.334,-0.635,-10.931,2.168,13.855,Bye
0,2560,863,863,822,876,931,-0.612,0.328,-0.639,-8.053,4.466,13.573,Bye
0,2564,857,861,817,874,929,-0.602,0.330,-0.634,-5.489,7.313,13.672,Bye
0,2568,865,861,827,870,930,-0.610,0.327,-0.632,-3.015,10.435,13.153,Bye
0,2572,855,861,816,875,937,-0.604,0.328,-0.644,-1.023,13.336,12.481,Bye
0,2576,858,866,819,875,930,-0.604,0.336,-0.646,0.084,16.489,11.664,Bye
0,2580,861,863,817,870,932,-0.627,0.339,-0.653,0.489,19.374,10.298,Bye
0,2584,851,863,816,875,934,-0.627,0.344,-0.664,0.519,21.626,8.046,Bye
0,2588,849,861,817,873,935,-0.637,0.342,-0.673,0.137,23.183,5.466,Bye
0,2592,861,863,821,877,927,-0.643,0.348,-0.672,-0.504,24.740,2.710,Bye
0,2596,864,861,819,870,929,-0.658,0.350,-0.672,-0.809,25.756,-0.282,Bye
0,2600,864,867,817,875,923,-0.664,0.354,-0.682,-1.008,26.260,-3.420,Bye
0,2604,855,857,823,873,940,-0.677,0.347,-0.691,-0.855,26.580,-6.702,Bye
0,2608,856,870,814,871,929,-0.684,0.348,-0.688,-0.565,26.137,-9.725,Bye
0,2612,866,864,817,871,931,-0.687,0.355,-0.686,0.282,25.542,-12.786,Bye
0,2616,862,862,820,867,940,-0.682,0.354,-0.684,1.626,23.695,-15.695,Bye
0,2620,865,866,816,873,939,-0.679,0.352,-0.684,3.534,21.443,-17.061,Bye
0,2624,863,863,816,877,931,-0.684,0.351,-0.673,6.519,19.031,-17.427,Bye
0,2628,857,865,814,877,930,-0.674,0.348,-0.666,10.305,15.824,-16.229,Bye
0,2632,863,862,823,875,944,-0.674,0.353,-0.655,15.229,12.748,-14.153,Bye
0,2636,857,852,824,873,931,-0.666,0.357,-0.654,20.481,9.824,-10.611,Bye
0,2640,861,875,817,871,929,-0.664,0.352,-0.637,25.092,7.611,-6.618,Bye
0,2644,876,855,818,873,934,-0.659,0.354,-0.649,29.328,5.458,-3.298,Bye
0,2648,862,864,820,869,932,-0.655,0.356,-0.636,33.061,3.015,-0.366,Bye
0,2652,863,858,819,870,933,-0.647,0.360,-0.650,36.221,1.641,1.679,Bye
0,2656,861,863,818,867,939,-0.648,0.370,-0.643,39.000,1.153,3.649,Bye
0,2660,860,865,823,867,931,-0.643,0.363,-0.646,42.473,1.260,5.221,Bye
0,2664,861,864,818,872,932,-0.639,0.370,-0.659,45.313,3.008,6.450,Bye
0,2668,866,863,816,870,930,-0.640,0.373,-0.650,47.015,5.756,6.824,Bye
0,2672,855,867,817,876,921,-0.645,0.376,-0.662,48.244,8.649,5.634,Bye
0,2676,871,859,817,871,935,-0.641,0.379,-0.666,48.427,11.557,2.863,Bye
0,2680,865,867,811,873,938,-0.648,0.391,-0.664,47.099,14.710,-0.466,Bye
0,2684,861,862,811,877,937,-0.653,0.398,-0.671,44.947,16.397,-4.351,Bye
0,2688,862,859,821,870,931,-0.655,0.395,-0.662,42.679,17.031,-8.405,Bye
0,2692,865,866,817,870,931,-0.659,0.405,-0.650,40.046,16.840,-11.733,Bye
0,2696,854,863,816,869,935,-0.667,0.410,-0.646,37.397,15.092,-14.076,Bye
0,2700,857,863,823,877,933,-0.660,0.419,-0.640,34.634,12.740,-15.557,Bye
0,2704,862,871,816,870,931,-0.661,0.415,-0.633,32.450,9.771,-16.847,Bye
0,2708,861,862,816,870,931,-0.661,0.412,-0.620,30.450,7.076,-18.069,Bye
0,2712,851,849,811,871,922,-0.652,0.416,-0.625,28.924,4.641,-18.985,Bye
0,2716,859,863,816,874,938,-0.660,0.412,-0.629,27.855,2.947,-19.496,Bye
0,2720,857,863,816,874,932,-0.644,0.419,-0.636,26.931,2.115,-19.779,Bye
0,2724,863,856,820,872,930,-0.646,0.416,-0.640,26.718,1.748,-19.817,Bye
0,2728,864,862,825,870,930,-0.635,0.417,-0.629,27.588,1.901,-19.145,Bye
0,2732,840,841,789,869,912,-0.631,0.415,-0.633,29.069,3.008,-18.076,Bye
0,2736,865,865,823,867,933,-0.628,0.410,-0.624,30.901,4.779,-15.763,Bye
0,2740,867,862,820,875,944,-0.629,0.422,-0.646,33.122,6.511,-13.198,Bye
0,2744,863,862,816,874,935,-0.634,0.418,-0.642,35.626,8.580,-11.183,Bye
0,2748,864,859,818,873,932,-0.633,0.435,-0.640,37.351,10.679,-8.672,Bye
0,2752,859,859,815,870,928,-0.642,0.439,-0.645,38.267,11.962,-6.702,Bye
0,2756,861,862,818,874,935,-0.645,0.438,-0.649,38.527,12.710,-5.382,Bye
0,2760,865,853,821,871,931,-0.659,0.440,-0.650,37.534,12.763,-4.466,Bye
0,2764,863,863,816,866,934,-0.668,0.454,-0.655,35.718,12.229,-3.863,Bye
0,2768,866,860,816,873,929,-0.684,0.459,-0.659,33.366,10.595,-3.725,Bye
0,2772,853,865,820,871,932,-0.680,0.467,-0.664,30.687,8.282,-4.534,Bye
0,2776,860,862,815,874,931,-0.682,0.466,-0.666,27.450,6.031,-5.901,Bye
0,2780,861,858,827,873,933,-0.697,0.465,-0.667,23.901,4.053,-7.885,Bye
0,2784,860,858,818,871,927,-0.686,0.471,-0.667,20.542,1.435,-10.137,Bye
0,2788,857,865,816,877,941,-0.690,0.468,-0.666,17.244,-1.122,-12.893,Bye
0,2792,861,863,816,874,927,-0.686,0.470,-0.664,13.969,-3.550,-15.565,Bye
0,2796,863,863,821,877,942,-0.685,0.470,-0.661,10.840,-5.786,-17.076,Bye
0,2800,873,859,818,870,933,-0.679,0.470,-0.659,8.557,-8.305,-17.611,Bye
0,2804,865,855,822,870,931,-0.670,0.462,-0.650,7.076,-10.748,-17.260,Bye
0,2808,859,867,825,874,940,-0.663,0.459,-0.640,6.237,-12.603,-15.649,Bye
0,2812,860,864,815,875,933,-0.651,0.469,-0.634,5.809,-14.031,-12.794,Bye
0,2816,861,865,813,874,944,-0.646,0.459,-0.642,6.107,-14.656,-9.130,Bye
0,2820,863,863,823,873,931,-0.632,0.463,-0.632,6.740,-15.107,-5.802,Bye
0,2824,858,850,832,873,933,-0.632,0.458,-0.627,7.115,-14.565,-2.435,Bye
0,2828,862,863,816,870,926,-0.630,0.457,-0.637,7.863,-13.260,0.885,Bye
0,2832,861,863,816,874,937,-0.621,0.457,-0.631,8.458,-11.321,4.412,Bye
0,2836,866,869,816,871,938,-0.624,0.461,-0.646,8.412,-8.832,7.061,Bye
0,2840,875,861,821,873,939,-0.623,0.462,-0.642,8.015,-6.519,8.954,Bye
0,2844,865,873,822,871,931,-0.628,0.463,-0.650,6.519,-3.542,9.779,Bye
0,2848,866,862,821,871,933,-0.637,0.464,-0.657,4.366,-1.427,9.580,Bye
0,2852,855,854,830,875,938,-0.646,0.459,-0.656,1.672,-0.122,8.626,Bye
0,2856,865,864,821,874,935,-0.654,0.467,-0.658,-1.802,1.061,7.092,Bye
0,2860,854,855,816,875,935,-0.660,0.474,-0.659,-5.763,1.817,5.580,Bye
0,2864,867,867,820,867,930,-0.658,0.469,-0.658,-9.511,1.969,4.023,Bye
0,2868,865,865,819,870,936,-0.665,0.471,-0.661,-12.939,1.550,2.389,Bye
0,2872,861,858,817,874,932,-0.664,0.465,-0.667,-17.038,0.985,1.145,Bye
0,2876,861,860,815,868,944,-0.663,0.470,-0.658,-21.076,-0.015,0.061,Bye
0,2880,874,865,818,873,929,-0.668,0.462,-0.658,-24.740,-1.366,-1.260,Bye
0,2884,863,866,818,874,939,-0.659,0.460,-0.649,-27.527,-3.740,-2.458,Bye
0,2888,858,854,822,870,933,-0.656,0.443,-0.639,-29.359,-5.817,-2.481,Bye
0,2892,858,865,813,874,930,-0.647,0.449,-0.637,-30.687,-7.519,-1.046,Bye
0,2896,865,861,816,869,938,-0.641,0.438,-0.635,-30.649,-9.328,1.588,Bye
0,2900,863,866,816,870,926,-0.632,0.440,-0.626,-29.519,-10.321,4.947,Bye
0,2904,863,865,816,869,934,-0.621,0.433,-0.620,-27.794,-10.435,8.542,Bye
0,2908,863,860,816,871,934,-0.621,0.431,-0.624,-26.290,-9.824,12.573,Bye
0,2912,859,858,825,878,933,-0.609,0.425,-0.621,-24.664,-8.542,16.092,Bye
0,2916,859,858,816,875,931,-0.618,0.428,-0.620,-23.962,-7.267,18.962,Bye
0,2920,867,860,818,871,931,-0.609,0.423,-0.621,-23.519,-5.351,20.641,Bye
0,2924,863,862,816,873,933,-0.623,0.421,-0.633,-23.183,-3.954,21.863,Bye
0,2928,861,863,819,873,929,-0.624,0.419,-0.626,-23.183,-2.420,22.695,Bye
0,2932,853,865,819,874,937,-0.620,0.417,-0.623,-23.977,-1.153,23.275,Bye
0,2936,863,864,816,873,927,-0.622,0.425,-0.633,-25.427,-0.214,23.107,Bye
0,2940,863,861,832,876,938,-0.629,0.414,-0.627,-27.038,0.305,22.344,Bye
0,2944,866,869,816,867,938,-0.638,0.413,-0.644,-29.557,0.992,20.534,Bye
0,2948,861,867,819,874,942,-0.641,0.421,-0.647,-32.618,1.511,18.832,Bye
0,2952,862,863,818,876,931,-0.650,0.421,-0.650,-35.794,2.466,16.634,Bye
0,2956,860,863,816,873,930,-0.657,0.421,-0.666,-39.786,3.473,13.779,Bye
0,2960,855,864,820,868,935,-0.668,0.426,-0.682,-43.969,4.458,10.565,Bye
0,2964,862,863,816,877,939,-0.682,0.416,-0.689,-47.672,5.427,7.305,Bye
0,2968,857,858,819,872,923,-0.684,0.416,-0.693,-51.420,5.870,3.855,Bye
0,2972,862,869,816,869,934,-0.696,0.419,-0.697,-54.611,6.038,0.550,Bye
0,2976,860,864,819,876,939,-0.697,0.413,-0.709,-56.962,5.756,-2.321,Bye
0,2980,865,873,818,871,935,-0.700,0.408,-0.713,-58.718,4.641,-5.137,Bye
0,2984,861,861,820,868,928,-0.696,0.397,-0.697,-59.023,3.023,-7.427,Bye
0,2988,865,861,817,870,930,-0.699,0.389,-0.691,-57.573,0.573,-8.802,Bye
0,2992,866,857,821,871,942,-0.689,0.389,-0.692,-54.740,-2.321,-8.840,Bye
0,2996,861,863,817,865,926,-0.684,0.378,-0.673,-50.954,-4.962,-6.855,Bye
